id,date,open,open_mov_av,open_diff,Close,close_mov_avg,close_diff,high,low
,01/05/2020,71.5625,72.54000067,-0.977500667,72.267502,73.315834,-1.048332,74.75,71.462502
,30/04/2020,72.489998,72.11500033,0.374997667,73.449997,73.0025,0.447497,73.6325,72.087502
,29/04/2020,71.182503,71.74500033,-0.562497333,71.932503,72.55000067,-0.617497667,72.417503,70.972504
,28/04/2020,71.269997,71.64749933,-0.377502333,69.644997,71.67583233,-2.030835333,71.457497,69.550003
,27/04/2020,70.449997,70.967499,-0.517502,70.792503,70.790001,0.002502,71.135002,69.987503
,24/04/2020,69.300003,70.339999,-1.039996,70.7425,70.39333333,0.349166667,70.752502,69.25
,23/04/2020,68.967499,69.57249967,-0.605000667,68.7575,70.097501,-1.340001,70.4375,68.717499
,22/04/2020,68.402496,68.88999933,-0.487503333,69.025002,69.508334,-0.483332,69.474998,68.050003
,21/04/2020,69.07,68.81333167,0.256668333,67.092499,68.291667,-1.199168,69.3125,66.357498
,20/04/2020,69.487503,68.98666633,0.500836667,69.232498,68.44999967,0.782498333,70.419998,69.212502
,17/04/2020,71.172501,69.91000133,1.262499667,70.699997,69.00833133,1.691665667,71.737503,69.214996
,16/04/2020,71.845001,70.83500167,1.009999333,71.672501,70.53499867,1.137502333,72.050003,70.587502
,15/04/2020,70.599998,71.20583333,-0.605835333,71.107498,71.15999867,-0.052500667,71.582497,70.157501
,14/04/2020,70,70.81499967,-0.814999667,71.762497,71.51416533,0.248331667,72.0625,69.512497
,13/04/2020,67.077499,69.22583233,-2.148333333,68.3125,70.394165,-2.081665,68.425003,66.457497
,09/04/2020,67.175003,68.08416733,-0.909164333,66.997498,69.024165,-2.026667,67.517502,66.175003
,08/04/2020,65.684998,66.64583333,-0.960835333,66.517502,67.27583333,-0.758331333,66.842499,65.307503
,07/04/2020,67.699997,66.85333267,0.846664333,64.857498,66.124166,-1.266668,67.925003,64.75
,06/04/2020,62.724998,65.36999767,-2.644999667,65.6175,65.66416667,-0.046666667,65.777496,62.345001
,03/04/2020,60.700001,63.708332,-3.008331,60.352501,63.60916633,-3.256665333,61.424999,59.7425
,02/04/2020,60.084999,61.16999933,-1.085000333,61.232498,62.400833,-1.168335,61.287498,59.224998
,01/04/2020,61.625,60.80333333,0.821666667,60.227501,60.60416667,-0.376665667,62.18,59.782501
,31/03/2020,63.900002,61.87000033,2.030001667,63.572498,61.677499,1.894999,65.622498,63
,30/03/2020,62.685001,62.73666767,-0.051666667,63.702499,62.50083267,1.201666333,63.880001,62.349998
,27/03/2020,63.1875,63.257501,-0.070001,61.935001,63.06999933,-1.134998333,63.967499,61.762501
,26/03/2020,61.630001,62.500834,-0.870833,64.610001,63.41583367,1.194167333,64.669998,61.59
,25/03/2020,62.6875,62.501667,0.185833,61.380001,62.64166767,-1.261666667,64.5625,61.075001
,24/03/2020,59.09,61.13583367,-2.045833667,61.720001,62.570001,-0.85,61.922501,58.575001
,23/03/2020,57.02,59.59916667,-2.579166667,56.092499,59.73083367,-3.638334667,57.125,53.1525
,20/03/2020,61.794998,59.301666,2.493332,57.310001,58.374167,-1.064166,62.9575,57
,19/03/2020,61.8475,60.22083267,1.626667333,61.195,58.19916667,2.995833333,63.209999,60.6525
,18/03/2020,59.942501,61.19499967,-1.252498667,61.6675,60.05750033,1.609999667,62.5,59.279999
,17/03/2020,61.877499,61.2225,0.654999,63.215,62.02583333,1.189166667,64.402496,59.599998
,16/03/2020,60.487499,60.76916633,-0.281667333,60.552502,61.81166733,-1.259165333,64.769997,60
,13/03/2020,66.222504,62.86250067,3.360003333,69.4925,64.42000067,5.072499333,69.980003,63.237499
,12/03/2020,63.985001,63.56500133,0.419999667,62.057499,64.034167,-1.976668,67.5,62
,11/03/2020,69.347504,66.51833633,2.829167667,68.857498,66.802499,2.054999,70.305,67.964996
,10/03/2020,69.285004,67.53916967,1.745834333,71.334999,67.41666533,3.918333667,71.610001,67.342499
,09/03/2020,65.9375,68.19000267,-2.252502667,66.542503,68.91166667,-2.369163667,69.522499,65.75
,06/03/2020,70.5,68.574168,1.925832,72.2575,70.04500067,2.212499333,72.705002,70.307503
,05/03/2020,73.879997,70.10583233,3.774164667,73.230003,70.67666867,2.553334333,74.887497,72.852501
,04/03/2020,74.110001,72.82999933,1.280001667,75.684998,73.724167,1.960831,75.849998,73.282501
,03/03/2020,75.917503,74.63583367,1.281669333,72.330002,73.74833433,-1.418332333,76,71.449997
,02/03/2020,70.57,73.53250133,-2.962501333,74.702499,74.23916633,0.463332667,75.360001,69.43
,28/02/2020,64.315002,70.26750167,-5.952499667,68.339996,71.79083233,-3.450836333,69.602501,64.092499
,27/02/2020,70.275002,68.386668,1.888334,68.379997,70.474164,-2.094167,71.5,68.239998
,26/02/2020,71.6325,68.74083467,2.891665333,73.162498,69.96083033,3.201667667,74.470001,71.625
,25/02/2020,75.237503,72.38166833,2.855834667,72.019997,71.18749733,0.832499667,75.6325,71.532501
,24/02/2020,74.315002,73.728335,0.586667,74.544998,73.24249767,1.302500333,76.044998,72.307503
,21/02/2020,79.654999,76.40250133,3.252497667,78.262497,74.94249733,3.319999667,80.112503,77.625
,20/02/2020,80.657501,78.20916733,2.448333667,80.074997,77.62749733,2.447499667,81.162498,79.552498
,19/02/2020,80,80.10416667,-0.104166667,80.904999,79.74749767,1.157501333,81.142502,80
,18/02/2020,78.839996,79.832499,-0.992503,79.75,80.243332,-0.493332,79.9375,78.652496
,14/02/2020,81.184998,80.00833133,1.176666667,81.237503,80.630834,0.606669,81.495003,80.712502
,13/02/2020,81.047501,80.35749833,0.690002667,81.217499,80.73500067,0.482498333,81.555,80.837502
,12/02/2020,80.3675,80.86666633,-0.499166333,81.800003,81.418335,0.381668,81.805,80.3675
,11/02/2020,80.900002,80.77166767,0.128334333,79.902496,80.97333267,-1.070836667,80.974998,79.677498
,10/02/2020,78.544998,79.9375,-1.392502,80.387497,80.69666533,-0.309168333,80.387497,78.462502
,07/02/2020,80.592499,80.01249967,0.579999333,80.0075,80.09916433,-0.091664333,80.849998,79.5
,06/02/2020,80.642502,79.92666633,0.715835667,81.302498,80.56583167,0.736666333,81.305,80.065002
,05/02/2020,80.879997,80.70499933,0.174997667,80.362503,80.55750033,-0.194997333,81.190002,79.737503
,04/02/2020,78.827499,80.116666,-1.289167,79.712502,80.45916767,-0.746665667,79.910004,78.407501
,03/02/2020,76.074997,78.59416433,-2.519167333,77.165001,79.080002,-1.915001,78.372498,75.555
,31/01/2020,80.232498,78.37833133,1.854166667,77.377502,78.08500167,-0.707499667,80.669998,77.072502
,30/01/2020,80.135002,78.81416567,1.320836333,80.967499,78.503334,2.464165,81.022499,79.6875
,29/01/2020,81.112503,80.49333433,0.619168667,81.084999,79.81,1.274999,81.962502,80.345001
,28/01/2020,78.150002,79.799169,-1.649167,79.422501,80.49166633,-1.069165333,79.599998,78.047501
,27/01/2020,77.514999,78.92583467,-1.410835667,77.237503,79.24833433,-2.010831333,77.942497,76.220001
,24/01/2020,80.0625,78.57583367,1.486666333,79.577499,78.74583433,0.831664667,80.832497,79.379997
,23/01/2020,79.480003,79.01916733,0.460835667,79.807503,78.87416833,0.933334667,79.889999,78.912498
,22/01/2020,79.644997,79.72916667,-0.084169667,79.425003,79.603335,-0.178332,79.997498,79.327499
,21/01/2020,79.297501,79.474167,-0.176666,79.142502,79.458336,-0.315834,79.754997,79
,17/01/2020,79.067497,79.336665,-0.269168,79.682503,79.41666933,0.265833667,79.684998,78.75
,16/01/2020,78.397499,78.92083233,-0.523333333,78.809998,79.21166767,-0.401669667,78.925003,78.022499
,15/01/2020,77.962502,78.47583267,-0.513330667,77.834999,78.77583333,-0.940834333,78.875,77.387497
,14/01/2020,79.175003,78.511668,0.663335,78.169998,78.271665,-0.101667,79.392502,78.042503
,13/01/2020,77.910004,78.34916967,-0.439165667,79.239998,78.41499833,0.824999667,79.267502,77.787498
,10/01/2020,77.650002,78.245003,-0.595001,77.582497,78.330831,-0.748334,78.167503,77.0625
,09/01/2020,76.809998,77.456668,-0.64667,77.407501,78.07666533,-0.669164333,77.607498,76.550003
,08/01/2020,74.290001,76.25000033,-1.959999333,75.797501,76.92916633,-1.131665333,76.110001,74.290001
,07/01/2020,74.959999,75.35333267,-0.393333667,74.597504,75.93416867,-1.336664667,75.224998,74.370003
,06/01/2020,73.447502,74.23250067,-0.784998667,74.949997,75.11500067,-0.165003667,74.989998,73.1875
,03/01/2020,74.287498,74.23166633,0.055831667,74.357498,74.63499967,-0.277501667,75.144997,74.125
,02/01/2020,74.059998,73.931666,0.128332,75.087502,74.79833233,0.289169667,75.150002,73.797501
,31/12/2019,72.482498,73.609998,-1.1275,73.412498,74.28583267,-0.873334667,73.419998,72.379997
,30/12/2019,72.364998,72.96916467,-0.604166667,72.879997,73.79333233,-0.913335333,73.172501,71.305
,27/12/2019,72.779999,72.54249833,0.237500667,72.449997,72.914164,-0.464167,73.4925,72.029999
,26/12/2019,71.205002,72.11666633,-0.911664333,72.477501,72.60249833,-0.124997333,72.495003,71.175003
,24/12/2019,71.172501,71.71916733,-0.546666333,71.067497,71.99833167,-0.930834667,71.222504,70.730003
,23/12/2019,70.1325,70.83666767,-0.704167667,71,71.51499933,-0.514999333,71.0625,70.092499
,20/12/2019,70.557503,70.62083467,-0.063331667,69.860001,70.64249933,-0.782498333,70.662498,69.639999
,19/12/2019,69.875,70.18833433,-0.313334333,70.004997,70.28833267,-0.283335667,70.294998,69.737503
,18/12/2019,69.949997,70.1275,-0.177503,69.934998,69.933332,0.001666,70.474998,69.779999
,17/12/2019,69.892502,69.905833,-0.013331,70.102501,70.01416533,0.088335667,70.442497,69.699997
,16/12/2019,69.25,69.69749967,-0.447499667,69.964996,70.00083167,-0.035835667,70.197502,69.245003
,13/12/2019,67.864998,69.0025,-1.137502,68.787498,69.61833167,-0.830833667,68.824997,67.732498
,12/12/2019,66.945,68.01999933,-1.074999333,67.864998,68.87249733,-1.007499333,68.139999,66.830002
,11/12/2019,67.202499,67.337499,-0.135,67.692497,68.11499767,-0.422500667,67.775002,67.125
,10/12/2019,67.150002,67.099167,0.050835,67.120003,67.559166,-0.439163,67.517502,66.464996
,09/12/2019,67.5,67.284167,0.215833,66.730003,67.18083433,-0.450831333,67.699997,66.227501
,06/12/2019,66.870003,67.173335,-0.303332,67.677498,67.17583467,0.501663333,67.75,66.824997
,05/12/2019,65.947502,66.77250167,-0.824999667,66.394997,66.934166,-0.539169,66.472504,65.682503
,04/12/2019,65.267502,66.02833567,-0.760833667,65.434998,66.50249767,-1.067499667,65.827499,65.169998
,03/12/2019,64.577499,65.26416767,-0.686668667,64.862503,65.564166,-0.701663,64.8825,64.072502
,02/12/2019,66.817497,65.554166,1.263331,66.040001,65.445834,0.594167,67.0625,65.862503
,29/11/2019,66.650002,66.01499933,0.635002667,66.8125,65.90500133,0.907498667,67,66.474998
,27/11/2019,66.394997,66.620832,-0.225835,66.959999,66.60416667,0.355832333,66.995003,66.327499
,26/11/2019,66.735001,66.59333333,0.141667667,66.072502,66.61500033,-0.542498333,66.790001,65.625
,25/11/2019,65.677498,66.26916533,-0.591667333,66.592499,66.54166667,0.050832333,66.610001,65.629997
,22/11/2019,65.647499,66.01999933,-0.372500333,65.445,66.036667,-0.591667,65.794998,65.209999
,21/11/2019,65.922501,65.749166,0.173335,65.502502,65.846667,-0.344165,66.002502,65.294998
,20/11/2019,66.385002,65.98500067,0.400001333,65.797501,65.58166767,0.215833333,66.519997,65.099998
,19/11/2019,66.974998,66.42750033,0.547497667,66.572502,65.95750167,0.615000333,67,66.347504
,18/11/2019,66.449997,66.60333233,-0.153335333,66.775002,66.38166833,0.393333667,66.857498,66.057503
,15/11/2019,65.919998,66.448331,-0.528333,66.440002,66.59583533,-0.155833333,66.445,65.752502
,14/11/2019,65.9375,66.10249833,-0.164998333,65.660004,66.29166933,-0.631665333,66.220001,65.525002
,13/11/2019,65.282501,65.713333,-0.430832,66.1175,66.072502,0.044998,66.195,65.267502
,12/11/2019,65.387497,65.53583267,-0.148335667,65.489998,65.755834,-0.265836,65.697502,65.230003
,11/11/2019,64.574997,65.081665,-0.506668,65.550003,65.719167,-0.169164,65.6175,64.57
,08/11/2019,64.672501,64.87833167,-0.205830667,65.035004,65.358335,-0.323331,65.110001,64.212502
,07/11/2019,64.684998,64.64416533,0.040832667,64.857498,65.14750167,-0.290003667,65.087502,64.527496
,06/11/2019,64.192497,64.51666533,-0.324168333,64.309998,64.73416667,-0.424168667,64.372498,63.842499
,05/11/2019,64.262497,64.37999733,-0.117500333,64.282501,64.48333233,-0.200831333,64.547501,64.080002
,04/11/2019,64.332497,64.262497,0.07,64.375,64.32249967,0.052500333,64.462502,63.845001
,01/11/2019,62.384998,63.65999733,-1.274999333,63.955002,64.20416767,-0.249165667,63.982498,62.290001
,31/10/2019,61.810001,62.84249867,-1.032497667,62.189999,63.506667,-1.316668,62.2925,59.314999
,30/10/2019,61.189999,61.79499933,-0.605000333,60.814999,62.32,-1.505001,61.325001,60.302502
,29/10/2019,62.2425,61.7475,0.495,60.822498,61.275832,-0.453334,62.4375,60.642502
,28/10/2019,61.855,61.76249967,0.092500333,62.262501,61.29999933,0.962501667,62.3125,61.68
,25/10/2019,60.790001,61.629167,-0.839166,61.645,61.57666633,0.068333667,61.682499,60.720001
,24/10/2019,61.127499,61.2575,-0.130001,60.895,61.60083367,-0.705833667,61.200001,60.452499
,23/10/2019,60.525002,60.81416733,-0.289165333,60.794998,61.111666,-0.316668,60.810001,60.305
,22/10/2019,60.290001,60.64750067,-0.357499667,59.990002,60.56,-0.569998,60.549999,59.904999
,21/10/2019,59.380001,60.06500133,-0.685000333,60.127499,60.30416633,-0.176667333,60.247501,59.330002
,18/10/2019,58.647499,59.439167,-0.791668,59.102501,59.74000067,-0.637499667,59.395,58.572498
,17/10/2019,58.772499,58.933333,-0.160834,58.82,59.35,-0.53,59.037498,58.380001
,16/10/2019,58.342499,58.587499,-0.245,58.592499,58.83833333,-0.245834333,58.810001,58.299999
,15/10/2019,59.0975,58.73749933,0.360000667,58.830002,58.74750033,0.082501667,59.412498,58.720001
,14/10/2019,58.724998,58.72166567,0.003332333,58.967499,58.79666667,0.170832333,59.532501,58.6675
,11/10/2019,58.237499,58.68666567,-0.449166667,59.052502,58.950001,0.102501,59.41,58.077499
,10/10/2019,56.982498,57.981665,-0.999167,57.522499,58.51416667,-0.991667667,57.610001,56.825001
,09/10/2019,56.7575,57.32583233,-0.568332333,56.7575,57.77750033,-1.020000333,56.947498,56.41
,08/10/2019,56.455002,56.73166667,-0.276664667,56.099998,56.79333233,-0.693334333,57.014999,56.0825
,07/10/2019,56.567501,56.59333433,-0.025833333,56.764999,56.54083233,0.224166667,57.482498,56.459999
,04/10/2019,56.41,56.477501,-0.067501,56.752499,56.53916533,0.213333667,56.872501,55.9725
,03/10/2019,54.607498,55.86166633,-1.254168333,55.205002,56.24083333,-1.035831333,55.240002,53.782501
,02/10/2019,55.764999,55.59416567,0.170833333,54.740002,55.56583433,-0.825832333,55.895,54.482498
,01/10/2019,56.267502,55.54666633,0.720835667,56.147499,55.36416767,0.783331333,57.055,56.049999
,30/09/2019,55.224998,55.75249967,-0.527501667,55.9925,55.626667,0.365833,56.145,55.197498
,27/09/2019,55.134998,55.54249933,-0.407501333,54.705002,55.61500033,-0.909998333,55.240002,54.32
,26/09/2019,55,55.11999867,-0.119998667,54.9725,55.223334,-0.250834,55.235001,54.7075
,25/09/2019,54.637501,54.92416633,-0.286665333,55.2575,54.978334,0.279166,55.375,54.285
,24/09/2019,55.2575,54.96500033,0.292499667,54.419998,54.88333267,-0.463334667,55.622501,54.297501
,23/09/2019,54.737499,54.8775,-0.140001,54.68,54.78583267,-0.105832667,54.959999,54.412498
,20/09/2019,55.345001,55.11333333,0.231667667,54.432499,54.51083233,-0.078333333,55.639999,54.3675
,19/09/2019,55.502499,55.19499967,0.307499333,55.240002,54.784167,0.455835,55.939999,55.092499
,18/09/2019,55.264999,55.370833,-0.105834,55.692501,55.12166733,0.570833667,55.712502,54.860001
,17/09/2019,54.990002,55.2525,-0.262498,55.174999,55.36916733,-0.194168333,55.205002,54.779999
,16/09/2019,54.432499,54.89583333,-0.463334333,54.974998,55.28083267,-0.305834667,55.032501,54.389999
,13/09/2019,55,54.80750033,0.192499667,54.6875,54.94583233,-0.258332333,55.197498,54.255001
,12/09/2019,56.200001,55.21083333,0.989167667,55.772499,55.144999,0.6275,56.605,55.715
,11/09/2019,54.517502,55.23916767,-0.721665667,55.897499,55.45249933,0.444999667,55.927502,54.432499
,10/09/2019,53.465,54.727501,-1.262501,54.174999,55.28166567,-1.106666667,54.195,52.927502
,09/09/2019,53.709999,53.89750033,-0.187501333,53.5425,54.53833267,-0.995832667,54.110001,52.767502
,06/09/2019,53.512501,53.5625,-0.049999,53.314999,53.67749933,-0.362500333,53.605,53.127499
,05/09/2019,53,53.4075,-0.4075,53.32,53.39249967,-0.072499667,53.4925,52.877499
,04/09/2019,52.0975,52.87000033,-0.772500333,52.297501,52.9775,-0.679999,52.369999,51.830002
,03/09/2019,51.607498,52.23499933,-0.627501333,51.424999,52.3475,-0.922501,51.744999,51.055
,30/08/2019,52.540001,52.08166633,0.458334667,52.185001,51.969167,0.215834,52.612499,51.799999
,29/08/2019,52.125,52.090833,0.034167,52.252499,51.95416633,0.298332667,52.330002,51.665001
,28/08/2019,51.025002,51.89666767,-0.871665667,51.3825,51.94,-0.5575,51.43,50.830002
,27/08/2019,51.965,51.70500067,0.259999333,51.040001,51.55833333,-0.518332333,52.137501,50.8825
,26/08/2019,51.465,51.48500067,-0.020000667,51.622501,51.348334,0.274167,51.797501,51.264999
,23/08/2019,52.357498,51.929166,0.428332,50.66,51.10750067,-0.447500667,53.012501,50.25
,22/08/2019,53.297501,52.373333,0.924168,53.115002,51.79916767,1.315834333,53.610001,52.6875
,21/08/2019,53.247501,52.9675,0.280001,53.16,52.31166733,0.848332667,53.412498,52.900002
,20/08/2019,52.720001,53.08833433,-0.368333333,52.59,52.95500067,-0.365000667,53.337502,52.580002
,19/08/2019,52.654999,52.874167,-0.219168,52.587502,52.77916733,-0.191665333,53.182499,52.5075
,16/08/2019,51.07,52.14833333,-1.078333333,51.625,52.26750067,-0.642500667,51.790001,50.959999
,15/08/2019,50.865002,51.53000033,-0.664998333,50.435001,51.54916767,-1.114166667,51.285,49.9175
,14/08/2019,50.790001,50.90833433,-0.118333333,50.6875,50.91583367,-0.228333667,51.610001,50.647499
,13/08/2019,50.255001,50.636668,-0.381667,52.2425,51.121667,1.120833,53.035,50.119999
,12/08/2019,49.904999,50.316667,-0.411668,50.119999,51.01666633,-0.896667333,50.512501,49.787498
,09/08/2019,50.325001,50.161667,0.163334,50.247501,50.87,-0.622499,50.689999,49.822498
,08/08/2019,50.049999,50.093333,-0.043334,50.857498,50.40833267,0.449165333,50.8825,49.8475
,07/08/2019,48.852501,49.74250033,-0.889999333,49.759998,50.28833233,-0.528334333,49.889999,48.455002
,06/08/2019,49.077499,49.32666633,-0.249167333,49.25,49.955832,-0.705832,49.517502,48.509998
,05/08/2019,49.497501,49.14250033,0.355000667,48.334999,49.114999,-0.78,49.662498,48.145
,02/08/2019,51.3825,49.98583333,1.396666667,51.005001,49.53,1.475001,51.607498,50.407501
,01/08/2019,53.474998,51.45166633,2.023331667,52.107498,50.48249933,1.624998667,54.5075,51.685001
,31/07/2019,54.105,52.98749933,1.117500667,53.259998,52.12416567,1.135832333,55.342499,52.825001
,30/07/2019,52.189999,53.25666567,-1.066666667,52.195,52.520832,-0.325832,52.540001,51.827499
,29/07/2019,52.115002,52.80333367,-0.688331667,52.419998,52.62499867,-0.205000667,52.66,52.110001
,26/07/2019,51.869999,52.05833333,-0.188334333,51.935001,52.183333,-0.248332,52.432499,51.785
,25/07/2019,52.2225,52.069167,0.153333,51.755001,52.03666667,-0.281665667,52.310001,51.682499
,24/07/2019,51.9175,52.003333,-0.085833,52.1675,51.95250067,0.214999333,52.287498,51.7925
,23/07/2019,52.115002,52.08500067,0.030001333,52.209999,52.04416667,0.165832333,52.227501,51.822498
,22/07/2019,50.912498,51.64833333,-0.735835333,51.805,52.060833,-0.255833,51.807499,50.9025
,19/07/2019,51.447498,51.491666,-0.044168,50.647499,51.554166,-0.906667,51.625,50.59
,18/07/2019,51,51.11999867,-0.119998667,51.415001,51.28916667,0.125834333,51.470001,50.924999
,17/07/2019,51.012501,51.153333,-0.140832,50.837502,50.96666733,-0.129165333,51.272499,50.817501
,16/07/2019,51.147499,51.05333333,0.094165667,51.125,51.12583433,-0.000834333,51.5275,50.875
,15/07/2019,51.022499,51.060833,-0.038334,51.302502,51.08833467,0.214167333,51.467499,51
,12/07/2019,50.612499,50.927499,-0.315,50.825001,51.08416767,-0.259166667,51,50.549999
,11/07/2019,50.827499,50.82083233,0.006666667,50.4375,50.855001,-0.417501,51.0975,50.427502
,10/07/2019,50.462502,50.63416667,-0.171664667,50.807499,50.69,0.117499,50.932499,50.389999
,09/07/2019,49.799999,50.36333333,-0.563334333,50.310001,50.51833333,-0.208332333,50.377499,49.702499
,08/07/2019,50.202499,50.155,0.047499,50.005001,50.374167,-0.369166,50.349998,49.602501
,05/07/2019,50.837502,50.28,0.557502,51.057499,50.45750033,0.599998667,51.27,50.724998
,03/07/2019,50.82,50.62000033,0.199999667,51.102501,50.721667,0.380834,51.110001,50.672501
,02/07/2019,50.352501,50.670001,-0.3175,50.682499,50.94749967,-0.265000667,50.782501,50.34
,01/07/2019,50.7925,50.65500033,0.137499667,50.387501,50.724167,-0.336666,51.122501,50.162498
,28/06/2019,49.669998,50.27166633,-0.601668333,49.48,50.18333333,-0.703333333,49.875,49.262501
,27/06/2019,50.072498,50.178332,-0.105834,49.935001,49.93416733,0.000833667,50.392502,49.892502
,26/06/2019,49.442501,49.72833233,-0.285831333,49.950001,49.788334,0.161667,50.247501,49.337502
,25/06/2019,49.607498,49.707499,-0.100001,48.892502,49.59250133,-0.699999333,49.814999,48.822498
,24/06/2019,49.634998,49.56166567,0.073332333,49.645,49.49583433,0.149165667,50.040001,49.5425
,21/06/2019,49.700001,49.647499,0.052502,49.695,49.410834,0.284166,50.212502,49.537498
,20/06/2019,50.092499,49.809166,0.283333,49.865002,49.73500067,0.130001333,50.1525,49.5075
,19/06/2019,49.919998,49.904166,0.015832,49.467499,49.67583367,-0.208334667,49.970001,49.327499
,18/06/2019,49.012501,49.67499933,-0.662498333,49.612499,49.64833333,-0.035834333,50.072498,48.802502
,17/06/2019,48.224998,49.052499,-0.827501,48.4725,49.184166,-0.711666,48.740002,48.0425
,14/06/2019,47.887501,48.375,-0.487499,48.185001,48.75666667,-0.571665667,48.397499,47.575001
,13/06/2019,48.674999,48.26249933,0.412499667,48.537498,48.398333,0.139165,49.197498,48.400002
,12/06/2019,48.487499,48.34999967,0.137499333,48.547501,48.42333333,0.124167667,48.9925,48.3475
,11/06/2019,48.715,48.62583267,0.089167333,48.702499,48.59583267,0.106666333,49,48.400002
,10/06/2019,47.952499,48.38499933,-0.432500333,48.145,48.465,-0.32,48.842499,47.904999
,07/06/2019,46.627499,47.76499933,-1.137500333,47.537498,48.12833233,-0.590834333,47.98,46.442501
,06/06/2019,45.77,46.78333267,-1.013332667,46.305,47.329166,-1.024166,46.3675,45.537498
,05/06/2019,46.07,46.155833,-0.085833,45.634998,46.49249867,-0.857500667,46.247501,45.285
,04/06/2019,43.860001,45.23333367,-1.373332667,44.91,45.616666,-0.706666,44.9575,43.630001
,03/06/2019,43.900002,44.610001,-0.709999,43.325001,44.623333,-1.298332,44.48,42.567501
,31/05/2019,44.057499,43.93916733,0.118331667,43.767502,44.00083433,-0.233332333,44.497501,43.747501
,30/05/2019,44.487499,44.14833333,0.339165667,44.575001,43.889168,0.685833,44.807499,44.1675
,29/05/2019,44.105,44.216666,-0.111666,44.345001,44.229168,0.115833,44.837502,44
,28/05/2019,44.73,44.440833,0.289167,44.557499,44.49250033,0.064998667,45.147499,44.477501
,24/05/2019,45.049999,44.628333,0.421666,44.7425,44.54833333,0.194166667,45.535,44.654999
,23/05/2019,44.950001,44.91,0.040001,44.915001,44.73833333,0.176667667,45.134998,44.452499
,22/05/2019,46.165001,45.38833367,0.776667333,45.695,45.11750033,0.577499667,46.427502,45.637501
,21/05/2019,46.305,45.80666733,0.498332667,46.650002,45.75333433,0.896667667,47,46.174999
,20/05/2019,45.880001,46.11666733,-0.236666333,45.772499,46.039167,-0.266668,46.087502,45.07
,17/05/2019,46.732498,46.305833,0.426665,47.25,46.55750033,0.692499667,47.724998,46.689999
,16/05/2019,47.477501,46.69666667,0.780834333,47.52,46.84749967,0.672500333,48.1175,47.209999
,15/05/2019,46.567501,46.92583333,-0.358332333,47.73,47.5,0.23,47.9375,46.505001
,14/05/2019,46.602501,46.882501,-0.28,47.165001,47.471667,-0.306666,47.424999,46.352501
,13/05/2019,46.927502,46.699168,0.228334,46.43,47.10833367,-0.678333667,47.369999,45.712502
,10/05/2019,49.355,47.62833433,1.726665667,49.294998,47.62999967,1.664998333,49.712502,48.192501
,09/05/2019,50.099998,48.79416667,1.305831333,50.18,48.63499933,1.545000667,50.419998,49.165001
,08/05/2019,50.474998,49.97666533,0.498332667,50.724998,50.06666533,0.658332667,51.334999,50.4375
,07/05/2019,51.470001,50.68166567,0.788335333,50.715,50.53999933,0.175000667,51.855,50.2075
,06/05/2019,51.072498,51.00583233,0.066665667,52.119999,51.18666567,0.933333333,52.209999,50.875
,03/05/2019,52.7225,51.75499967,0.967500333,52.9375,51.92416633,1.013333667,52.959999,52.557499
,02/05/2019,52.459999,52.084999,0.375,52.287498,52.44833233,-0.160834333,53.162498,52.032501
,01/05/2019,52.470001,52.55083333,-0.080832333,52.630001,52.618333,0.011668,53.827499,52.307499
,30/04/2019,50.764999,51.898333,-1.133334,50.1675,51.69499967,-1.527499667,50.849998,49.7775
,29/04/2019,51.099998,51.44499933,-0.345001333,51.1525,51.316667,-0.164167,51.4925,50.965
,26/04/2019,51.224998,51.02999833,0.194999667,51.075001,50.79833367,0.276667333,51.25,50.529999
,25/04/2019,51.7075,51.34416533,0.363334667,51.32,51.18250033,0.137499667,51.939999,51.279999
,24/04/2019,51.84,51.59083267,0.249167333,51.790001,51.39500067,0.395000333,52.119999,51.762501
,23/04/2019,51.107498,51.551666,-0.444168,51.869999,51.66,0.209999,51.9375,50.974998
,22/04/2019,50.7075,51.21833267,-0.510832667,51.1325,51.5975,-0.465,51.235001,50.584999
,18/04/2019,50.779999,50.864999,-0.085,50.965,51.32249967,-0.357499667,51.037498,50.630001
,17/04/2019,49.884998,50.457499,-0.572501,50.782501,50.96000033,-0.177499333,50.845001,49.6525
,16/04/2019,49.865002,50.17666633,-0.311664333,49.8125,50.52000033,-0.707500333,50.342499,49.639999
,15/04/2019,49.645,49.79833333,-0.153333333,49.807499,50.13416667,-0.326667667,49.962502,49.502499
,12/04/2019,49.799999,49.77000033,0.029998667,49.717499,49.779166,-0.061667,50.035,49.052502
,11/04/2019,50.212502,49.88583367,0.326668333,49.737499,49.75416567,-0.016666667,50.25,49.610001
,10/04/2019,49.669998,49.89416633,-0.224168333,50.154999,49.869999,0.285,50.185001,49.544998
,09/04/2019,50.080002,49.98750067,0.092501333,49.875,49.92249933,-0.047499333,50.712502,49.807499
,08/04/2019,49.105,49.61833333,-0.513333333,50.025002,50.01833367,0.006668333,50.057499,49.084999
,05/04/2019,49.112499,49.43250033,-0.320001333,49.25,49.71666733,-0.466667333,49.275002,48.982498
,04/04/2019,48.697498,48.97166567,-0.274167667,48.922501,49.39916767,-0.476666667,49.092499,48.285
,03/04/2019,48.3125,48.707499,-0.394999,48.837502,49.00333433,-0.165832333,49.125,48.287498
